tipo_hotel,cancelada,dias_anticipacion,anio_llegada,mes_llegada,noches_finde,noches_semana,adultos,ninos,regimen_comida,pais_origen,canal_reserva,tipo_deposito,tipo_cliente,tarifa_diaria,solicitudes_especiales,estado_reserva
Resort Hotel,0,72,2016,December,2,2,2,0.0,BB,NLD,Offline TA/TO,No Deposit,Transient,29.0,0,Check-Out
Resort Hotel,0,6,2016,December,2,0,2,0.0,BB,PRT,Online TA,No Deposit,Transient,71.5,0,Check-Out
Resort Hotel,0,3,2016,December,2,1,2,0.0,HB,GBR,Online TA,No Deposit,Transient,72.31,1,Check-Out
Resort Hotel,0,74,2016,December,2,1,2,0.0,BB,NLD,Offline TA/TO,No Deposit,Transient,29.0,0,Check-Out
Resort Hotel,0,63,2016,November,2,5,1,0.0,BB,PRT,Online TA,No Deposit,Transient,29.72,1,Check-Out
Resort Hotel,0,2,2016,December,2,0,2,0.0,BB,ESP,Online TA,No Deposit,Transient,80.5,1,Check-Out
Resort Hotel,0,50,2016,November,2,5,2,0.0,BB,GBR,Online TA,No Deposit,Transient,44.99,1,Check-Out
Resort Hotel,0,0,2016,December,2,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,81.0,0,Check-Out
Resort Hotel,0,6,2016,December,0,1,1,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,41.4,0,Check-Out
Resort Hotel,0,11,2016,December,2,2,2,0.0,HB,ESP,Offline TA/TO,No Deposit,Transient-Party,89.0,1,Check-Out
Resort Hotel,0,0,2016,December,1,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient-Party,30.0,0,Check-Out
Resort Hotel,0,28,2016,December,2,2,2,2.0,HB,ESP,Online TA,No Deposit,Transient,145.0,1,Check-Out
Resort Hotel,0,1,2016,December,0,1,2,0.0,BB,PRT,Corporate,No Deposit,Transient,54.9,0,Check-Out
Resort Hotel,0,1,2016,December,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,49.5,0,Check-Out
Resort Hotel,0,4,2016,December,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,27.0,0,Check-Out
Resort Hotel,0,9,2016,December,2,1,2,0.0,BB,ESP,Online TA,No Deposit,Transient,59.33,1,Check-Out
Resort Hotel,0,32,2016,November,4,10,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,96.0,1,Check-Out
Resort Hotel,0,92,2016,December,2,2,2,0.0,BB,GBR,Offline TA/TO,No Deposit,Transient,34.0,2,Check-Out
Resort Hotel,0,11,2016,December,2,2,2,0.0,HB,ESP,Offline TA/TO,No Deposit,Transient-Party,93.0,1,Check-Out
Resort Hotel,0,0,2016,December,0,1,2,0.0,BB,FRA,Online TA,No Deposit,Transient,53.55,1,Check-Out
Resort Hotel,0,0,2016,December,1,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient-Party,36.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,3,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,115.5,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,1,0.0,Undefined,ESP,Complementary,No Deposit,Transient-Party,0.0,0,Check-Out
Resort Hotel,0,3,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,86.0,0,Check-Out
Resort Hotel,0,6,2016,December,1,2,3,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,115.5,0,Check-Out
Resort Hotel,0,5,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,3,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,42.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,PRT,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,14,2016,December,1,2,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,84.0,0,Check-Out
Resort Hotel,0,80,2016,November,8,20,2,0.0,BB,FIN,Online TA,No Deposit,Transient,38.25,1,Check-Out
Resort Hotel,0,40,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,40,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,40,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,40,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,1,2016,December,0,1,1,0.0,BB,FRA,Online TA,No Deposit,Transient,73.0,1,Check-Out
Resort Hotel,0,0,2016,December,0,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,0.0,0,Check-Out
Resort Hotel,0,0,2016,December,0,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,0.0,0,Check-Out
Resort Hotel,0,40,2016,December,2,5,1,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,48.0,0,Check-Out
Resort Hotel,0,33,2016,November,4,10,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,66.0,0,Check-Out
Resort Hotel,0,3,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,2,Check-Out
Resort Hotel,0,40,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,17,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,7,2016,December,2,2,2,0.0,BB,ESP,Direct,No Deposit,Transient,81.75,0,Check-Out
Resort Hotel,0,9,2016,December,0,1,1,0.0,BB,NLD,Online TA,No Deposit,Transient,60.0,0,Check-Out
Resort Hotel,0,3,2016,December,0,2,2,0.0,BB,PRT,Direct,No Deposit,Transient,60.0,1,Check-Out
Resort Hotel,0,27,2016,December,2,5,2,0.0,HB,FRA,Offline TA/TO,No Deposit,Transient,52.0,0,Check-Out
Resort Hotel,0,26,2016,December,2,2,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,50.0,0,Check-Out
Resort Hotel,0,40,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,21,2016,December,0,1,2,0.0,BB,FRA,Online TA,No Deposit,Transient,60.0,1,Check-Out
Resort Hotel,0,21,2016,December,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,75.0,0,Check-Out
Resort Hotel,0,40,2016,December,2,5,1,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,48.0,0,Check-Out
Resort Hotel,0,49,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,66.0,2,Check-Out
Resort Hotel,0,0,2016,December,0,2,3,1.0,BB,LVA,Direct,No Deposit,Transient,106.0,0,Check-Out
Resort Hotel,0,174,2016,December,1,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,55.8,3,Check-Out
Resort Hotel,0,73,2016,December,0,2,2,0.0,BB,ZAF,Online TA,No Deposit,Transient,29.11,1,Check-Out
Resort Hotel,0,33,2016,November,4,10,3,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,99.0,0,Check-Out
Resort Hotel,0,26,2016,December,2,2,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,50.0,0,Check-Out
Resort Hotel,0,28,2016,December,2,5,2,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,64.0,0,Check-Out
Resort Hotel,0,17,2016,December,2,5,1,0.0,Undefined,FRA,Offline TA/TO,No Deposit,Transient,48.0,0,Check-Out
Resort Hotel,0,3,2016,December,1,3,1,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,32.0,0,Check-Out
Resort Hotel,0,10,2016,December,1,4,1,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,32.0,0,Check-Out
Resort Hotel,0,50,2016,December,0,2,2,0.0,BB,ESP,Online TA,No Deposit,Transient,69.0,1,Check-Out
Resort Hotel,0,0,2016,December,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,61.0,0,Check-Out
Resort Hotel,0,17,2016,December,2,3,2,0.0,HB,ESP,Online TA,No Deposit,Transient,96.0,1,Check-Out
Resort Hotel,0,16,2016,December,0,1,1,0.0,BB,GBR,Online TA,No Deposit,Transient-Party,71.0,0,Check-Out
Resort Hotel,0,14,2016,December,0,0,2,0.0,BB,PRT,Online TA,No Deposit,Transient,0.0,1,Check-Out
Resort Hotel,0,48,2016,December,0,0,1,0.0,Undefined,PRT,Offline TA/TO,No Deposit,Transient,0.0,0,Check-Out
Resort Hotel,0,1,2016,December,2,3,1,0.0,BB,FRA,Direct,No Deposit,Transient,52.75,0,Check-Out
Resort Hotel,0,5,2016,December,0,2,2,1.0,BB,PRT,Complementary,No Deposit,Transient,0.0,0,Check-Out
Resort Hotel,0,154,2016,December,2,4,2,0.0,BB,GBR,Direct,No Deposit,Transient,42.12,0,Check-Out
Resort Hotel,0,32,2016,December,0,3,2,0.0,BB,BRA,Offline TA/TO,No Deposit,Transient,40.0,0,Check-Out
Resort Hotel,0,1,2016,December,0,2,2,0.0,BB,PRT,Complementary,No Deposit,Transient,0.0,2,Check-Out
Resort Hotel,0,1,2016,December,0,2,1,0.0,BB,PRT,Complementary,No Deposit,Transient,62.0,2,Check-Out
Resort Hotel,0,16,2016,December,0,1,1,0.0,BB,GBR,Online TA,No Deposit,Transient-Party,65.0,0,Check-Out
Resort Hotel,0,16,2016,December,0,1,1,0.0,BB,GBR,Online TA,No Deposit,Transient-Party,65.0,0,Check-Out
Resort Hotel,0,16,2016,December,0,1,1,0.0,BB,GBR,Online TA,No Deposit,Transient-Party,65.0,2,Check-Out
Resort Hotel,0,203,2016,December,2,5,2,0.0,BB,GBR,Direct,No Deposit,Transient,66.8,0,Check-Out
Resort Hotel,0,102,2016,December,0,0,2,0.0,BB,PRT,Online TA,No Deposit,Transient,0.0,3,Check-Out
Resort Hotel,0,24,2016,December,2,5,1,0.0,BB,GBR,Online TA,No Deposit,Transient,55.0,1,Check-Out
Resort Hotel,0,130,2016,December,2,5,2,1.0,BB,PRT,Online TA,No Deposit,Transient,57.1,1,Check-Out
Resort Hotel,0,232,2016,December,2,5,2,0.0,BB,GBR,Offline TA/TO,No Deposit,Transient,34.11,0,Check-Out
Resort Hotel,0,72,2016,December,2,5,2,0.0,BB,GBR,Offline TA/TO,No Deposit,Transient,47.07,0,Check-Out
Resort Hotel,0,62,2016,December,1,4,2,0.0,HB,ESP,Online TA,No Deposit,Transient,72.06,1,Check-Out
Resort Hotel,0,34,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,1,Check-Out
Resort Hotel,0,34,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,48.0,1,Check-Out
Resort Hotel,0,1,2016,December,0,1,1,0.0,BB,PRT,Direct,No Deposit,Transient,87.0,0,Check-Out
Resort Hotel,0,34,2016,December,0,1,2,0.0,BB,FRA,Online TA,No Deposit,Transient,66.0,1,Check-Out
Resort Hotel,0,9,2016,December,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,2,Check-Out
Resort Hotel,0,67,2016,December,0,4,1,0.0,BB,PRT,Direct,No Deposit,Transient,25.42,0,Check-Out
Resort Hotel,0,62,2016,December,2,4,2,0.0,BB,FIN,Online TA,No Deposit,Transient,54.9,0,Check-Out
Resort Hotel,0,33,2016,December,0,2,2,0.0,BB,FRA,Online TA,No Deposit,Transient,48.0,2,Check-Out
Resort Hotel,0,168,2016,November,5,14,2,0.0,HB,DEU,Online TA,No Deposit,Transient,86.6,2,Check-Out
Resort Hotel,0,87,2016,December,2,5,2,0.0,HB,ESP,Online TA,No Deposit,Transient-Party,85.5,2,Check-Out
Resort Hotel,0,87,2016,December,2,5,2,1.0,HB,ESP,Online TA,No Deposit,Transient-Party,133.0,3,Check-Out
Resort Hotel,0,87,2016,December,2,5,2,2.0,HB,ESP,Online TA,No Deposit,Transient-Party,143.0,2,Check-Out
Resort Hotel,0,35,2016,December,0,2,2,0.0,BB,ESP,Online TA,No Deposit,Transient,48.0,1,Check-Out
Resort Hotel,0,14,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,1,Check-Out
Resort Hotel,0,234,2016,December,0,4,2,0.0,BB,GBR,Direct,No Deposit,Transient,48.12,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,33.3,0,Check-Out
Resort Hotel,0,1,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,5,2016,December,0,3,1,0.0,Undefined,ESP,Complementary,No Deposit,Transient-Party,0.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,1,2016,December,0,3,1,0.0,Undefined,ESP,Complementary,No Deposit,Transient-Party,0.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,35,2016,December,0,3,2,0.0,BB,ESP,Online TA,No Deposit,Transient,48.0,1,Check-Out
Resort Hotel,0,66,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,5,2016,December,0,3,1,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,56.0,0,Check-Out
Resort Hotel,0,1,2016,December,0,3,2,0.0,Undefined,ESP,Groups,No Deposit,Transient-Party,80.0,0,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,39.3,0,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,33.3,0,Check-Out
Resort Hotel,0,82,2016,December,0,4,1,0.0,BB,ESP,Groups,No Deposit,Transient-Party,33.3,0,Check-Out
Resort Hotel,0,22,2016,December,0,2,1,0.0,BB,DEU,Online TA,No Deposit,Transient-Party,55.0,0,Check-Out
Resort Hotel,0,22,2016,December,0,2,1,0.0,BB,DEU,Online TA,No Deposit,Transient-Party,61.0,1,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,39.3,0,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,33.3,0,Check-Out
Resort Hotel,0,0,2016,December,0,2,2,0.0,BB,PRT,Direct,No Deposit,Transient,91.0,1,Check-Out
Resort Hotel,0,20,2016,December,0,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,86.0,1,Check-Out
Resort Hotel,0,3,2016,December,0,3,2,0.0,HB,PRT,Direct,No Deposit,Transient,110.0,0,Check-Out
Resort Hotel,0,17,2016,December,0,3,2,0.0,HB,ESP,Direct,No Deposit,Transient,105.0,0,Check-Out
Resort Hotel,0,1,2016,December,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,91.0,1,Check-Out
Resort Hotel,0,1,2016,December,2,7,2,0.0,BB,PRT,Direct,No Deposit,Transient,76.22,1,Check-Out
Resort Hotel,0,72,2016,December,1,5,2,0.0,BB,PRT,Online TA,No Deposit,Transient-Party,47.85,1,Check-Out
Resort Hotel,0,35,2016,December,0,3,1,0.0,BB,ESP,Online TA,No Deposit,Transient,43.0,1,Check-Out
Resort Hotel,0,35,2016,December,0,3,1,0.0,BB,ESP,Online TA,No Deposit,Transient,43.0,1,Check-Out
Resort Hotel,0,4,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,2,Check-Out
Resort Hotel,0,72,2016,December,1,5,2,0.0,BB,NLD,Online TA,No Deposit,Transient-Party,47.85,1,Check-Out
Resort Hotel,0,0,2016,December,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,61.0,0,Check-Out
Resort Hotel,0,49,2016,December,0,3,2,0.0,HB,ESP,Direct,No Deposit,Transient,97.2,0,Check-Out
Resort Hotel,0,3,2016,December,0,1,3,1.0,BB,PRT,Online TA,No Deposit,Transient,110.0,0,Check-Out
Resort Hotel,0,35,2016,December,0,3,2,0.0,BB,ESP,Online TA,No Deposit,Transient,48.0,1,Check-Out
Resort Hotel,0,3,2016,December,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,2,Check-Out
Resort Hotel,0,44,2016,December,0,3,2,0.0,FB,PRT,Offline TA/TO,No Deposit,Transient,72.0,0,Check-Out
Resort Hotel,0,1,2016,December,0,1,1,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,1,Check-Out
Resort Hotel,0,0,2016,December,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,61.0,0,Check-Out
Resort Hotel,0,115,2016,December,0,2,2,0.0,BB,IND,Online TA,No Deposit,Transient,46.8,1,Check-Out
Resort Hotel,0,2,2016,December,0,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,51.04,1,Check-Out
Resort Hotel,0,57,2016,December,0,3,2,0.0,FB,PRT,Offline TA/TO,No Deposit,Transient-Party,79.2,0,Check-Out
Resort Hotel,0,61,2016,December,0,2,2,0.0,BB,PRT,Online TA,No Deposit,Transient,37.8,1,Check-Out
Resort Hotel,0,57,2016,December,0,3,3,0.0,FB,PRT,Offline TA/TO,No Deposit,Transient-Party,114.07,0,Check-Out
Resort Hotel,0,128,2016,December,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,36.04,2,Check-Out
Resort Hotel,0,128,2016,December,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,36.04,2,Check-Out
Resort Hotel,0,4,2016,December,0,4,2,0.0,HB,ROU,Online TA,No Deposit,Transient,65.83,1,Check-Out
Resort Hotel,0,5,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,86.0,3,Check-Out
Resort Hotel,0,6,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient-Party,65.0,1,Check-Out
Resort Hotel,0,6,2016,December,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient-Party,65.0,1,Check-Out
Resort Hotel,0,25,2016,December,0,1,2,1.0,BB,ESP,Offline TA/TO,No Deposit,Transient,42.5,2,Check-Out
Resort Hotel,0,25,2016,December,0,1,2,0.0,BB,ESP,Offline TA/TO,No Deposit,Transient-Party,34.0,2,Check-Out
Resort Hotel,0,25,2016,December,0,1,2,0.0,BB,ESP,Offline TA/TO,No Deposit,Transient-Party,34.0,2,Check-Out
Resort Hotel,0,17,2016,December,0,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,65.0,1,Check-Out
Resort Hotel,0,25,2016,December,0,1,2,0.0,BB,ESP,Offline TA/TO,No Deposit,Transient,34.0,2,Check-Out
Resort Hotel,0,52,2016,December,0,1,3,0.0,BB,PRT,Online TA,No Deposit,Transient,99.0,1,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,39.3,0,Check-Out
Resort Hotel,0,82,2016,December,0,4,2,0.0,BB,ESP,Groups,No Deposit,Transient-Party,39.3,0,Check-Out
Resort Hotel,0,2,2016,December,0,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,0.0,1,Check-Out
Resort Hotel,0,0,2016,December,1,0,2,0.0,BB,GBR,Online TA,No Deposit,Transient,48.0,1,Check-Out
Resort Hotel,0,80,2016,December,1,3,2,0.0,HB,RUS,Offline TA/TO,No Deposit,Transient,52.4,0,Check-Out
Resort Hotel,0,34,2016,December,2,5,2,0.0,BB,FRA,Online TA,No Deposit,Transient-Party,64.71,1,Check-Out
Resort Hotel,0,1,2016,December,1,0,2,0.0,BB,ESP,Online TA,No Deposit,Transient,38.4,0,Check-Out
Resort Hotel,0,1,2016,December,1,0,2,0.0,BB,ESP,Online TA,No Deposit,Group,38.4,0,Check-Out
Resort Hotel,0,5,2016,December,1,1,1,0.0,BB,PRT,Complementary,No Deposit,Transient,42.75,1,Check-Out
Resort Hotel,0,34,2016,December,1,4,2,0.0,BB,ESP,Online TA,No Deposit,Transient,58.0,1,Check-Out
Resort Hotel,0,8,2016,December,1,1,2,0.0,BB,PRT,Complementary,No Deposit,Transient,0.0,1,Check-Out
Resort Hotel,0,4,2016,December,1,0,1,0.0,BB,PRT,Online TA,No Deposit,Transient,50.4,0,Check-Out
Resort Hotel,0,51,2016,December,1,1,2,0.0,HB,ESP,Online TA,No Deposit,Transient,78.0,2,Check-Out
Resort Hotel,0,155,2016,December,2,5,2,0.0,BB,USA,Online TA,No Deposit,Transient,61.8,2,Check-Out
Resort Hotel,0,37,2016,December,1,2,2,0.0,BB,GBR,Offline TA/TO,No Deposit,Transient,37.8,0,Check-Out
Resort Hotel,0,34,2016,December,2,5,2,0.0,BB,FRA,Online TA,No Deposit,Transient-Party,70.71,1,Check-Out
Resort Hotel,0,60,2016,December,2,5,1,0.0,HB,BRA,Offline TA/TO,No Deposit,Transient,56.7,0,Check-Out
Resort Hotel,0,4,2016,December,1,3,1,0.0,BB,GBR,Online TA,No Deposit,Transient,32.95,1,Check-Out
Resort Hotel,0,22,2016,December,2,1,2,0.0,BB,GBR,Online TA,No Deposit,Transient,55.44,0,Check-Out
Resort Hotel,0,0,2016,December,1,0,2,0.0,BB,USA,Online TA,No Deposit,Transient,41.11,1,Check-Out
Resort Hotel,0,2,2016,December,1,0,1,0.0,BB,PRT,Corporate,No Deposit,Transient,45.0,0,Check-Out
Resort Hotel,0,0,2016,December,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,39.0,1,Check-Out
Resort Hotel,0,0,2016,December,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,69.0,0,Check-Out
Resort Hotel,0,12,2016,December,2,2,2,0.0,BB,GBR,Online TA,No Deposit,Transient,41.96,2,Check-Out
Resort Hotel,0,1,2016,December,1,0,1,0.0,BB,PRT,Online TA,No Deposit,Transient,49.0,0,Check-Out
Resort Hotel,0,0,2016,December,1,0,1,0.0,BB,PRT,Direct,No Deposit,Transient,39.0,0,Check-Out
Resort Hotel,0,0,2016,December,0,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,0.0,0,Check-Out
Resort Hotel,0,0,2016,December,0,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,0.0,0,Check-Out
Resort Hotel,0,3,2016,December,1,0,2,0.0,HB,PRT,Online TA,No Deposit,Transient,78.0,1,Check-Out
Resort Hotel,0,82,2016,December,2,1,2,0.0,HB,GBR,Offline TA/TO,No Deposit,Transient,52.4,0,Check-Out
Resort Hotel,0,43,2016,December,2,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,34.86,2,Check-Out
Resort Hotel,0,53,2016,December,1,0,2,0.0,BB,PRT,Direct,No Deposit,Transient,43.2,1,Check-Out
