Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
8478,863,62,My new favorite top!,I bought this in an extra small at a store in the lilac color and loved it so much i ordered a white one online 2 days later. they were out of extra sm so i ordered a small which is still ok as it looks cute being on the big flowy side with my jeans. i normally wear a medium in tops. i've received many compliments on these... they are very figure flattering and it's nice they are a little sexy for a loose top because of the open shoulders. i hope they come out with more colors for summer because,5,1,2,General,Tops,Knits
19150,906,41,Fun sweater,"This sweater is flattering, fun, and practical. i wear to work and out at night to dressier functions. i bought both the green and black. both are cute on and super soft.",5,1,0,General,Tops,Fine gauge
760,937,43,"Nice, comfy sweater",I tried this on in the store and had to have it. this is the kind of sweater that you just want to cozy up with on a nice fall or winter day with a cup of coffee in hand. i love the neutral pink color as it will go with everything. i'm a dress and skirt girl and this will go well with those items. it will cover your bum and i love the dolman sleeves. i highly recommend it!!,5,1,0,General,Tops,Sweaters
455,234,33,,,5,1,0,Initmates,Intimate,Swim
2101,1092,41,Beautiful,This dress is beautiful in person. i am 5'1 and was afraid it would be too long but it was perfect. i only need 2 inch heel and it will be fine.  details on the flowers are really nice. one more plus it machine washable.,5,1,0,General Petite,Dresses,Dresses
18460,876,60,Unique front and back,"The back of this top is very unique and the embroidery looked like it would hold up.
it does have a boxy shape, but it really works with this piece. i found it to run true to size compared to other pieces i have from retailer. for some reference, i'm 5'5"" and weigh 148lbs.",5,1,23,General,Tops,Knits
11485,825,57,Lovely print...,"I received this tank today and i fell in love with it immediately! i am petite (5'3""/36b/108 lbs) and purchased this in the only size left, which was a small. yes....it is very billowy (but i do a half tuck into my pants and that solves the problem perfectly and looks great!!) i have very well toned arms and the way this is cut just accentuatea this! yay!! the fabric is soft and the overall look is super feminine!!! so very happy with my purchase! plan on wearing with jeans shorts/cropped jeans/",5,1,1,General,Tops,Blouses
170,670,36,Fun,These pants are fun! i use them as sleep pants. i had to size up because the waist band was a little tight for comfort.,5,1,0,Initmates,Intimate,Sleep
6858,862,40,Love!!,"Love this shirt so much. it is comfortable and a beautiful print. i sized down because it is very flowy! it is ivory instead of white, but still looks beautiful. one of my favorite tops.",5,1,1,General,Tops,Knits
10679,1083,26,Just incredible,"Got this dress in the mail today, and i am blown away. the fit is amazing! normally i would get an 8 in dresses, sometimes a 6, i got a 6 in this one and it's perfect. hugs in all the right places. everyone needs this dress! i feel like with the style and fit of this dress, it should be a little more snug so i recommend sizing down. cannot wait to wear this one!",5,1,2,General,Dresses,Dresses
15270,1083,54,Ridiculously flattering,"This dress fitted me like a glove. i ordered the size 4, at 5ft7 and 130lbs, it was perfect though i could not weigh two pounds more. i cannot wait to wear it, it has that wow thing going for it, very good quality too.",5,1,0,General Petite,Dresses,Dresses
23457,262,49,Adorable,"These pants are soft, fun print and comfy. they are a drop crotch, but the cut is flattering without bunching up between legs. they are perfect for pjs all day type day!",5,1,3,General Petite,Intimate,Lounge
4904,834,57,Nice flow top,"I am 5'7"" and 36a cup. i tried on the small and it fits perfectly. i can see how if i was bustier it could be a problem. it looks better in person, dressy enough for the office but comfortable fabric and nicely shaped. i love this with jeans and can't wait to wear it to work!",5,1,0,General Petite,Tops,Blouses
11686,457,39,,,5,1,0,Initmates,Intimate,Legwear
17819,861,45,Stylish and comfortable,I bought this top in every color. the fit is so flattering and just flows so nicely - not too big. love!,5,1,0,General,Tops,Knits
21021,1078,52,"Comfortable tunic, yet fashionable and edgy",This is a a great piece.   i tried it on in denim and went out and ordered the red checked print.  this was so cute!   i loved it in the red checked and then ordered the denim.   it can be dressed up or down.  it is comfortable and there is an edgy quality to the look.  you can wear heals and a statement necklace and it really is dressed up.  order a size down and it works well.  thank you retailer!!,5,1,0,General,Dresses,Dresses
15731,895,67,Image does not do it justice,"This is the cutest sweater. i bought it today in black. i cannot wait to wear it. it is a lovely, distinctive knit & just the right weight to layer as shown with a white blouse or with a turtleneck. i tried both the xs and s; and i decided to go with the s as it still emphasized that i have waist, but i could layer it nicely. i am 5'4"", 130 lb. you can always count on angel of the north for great style.",5,0,16,General,Tops,Fine gauge
2602,975,46,,This jacket is so pretty and fits amazing! i ordered the size small and it fits as expected. i normally wear a size small and a size 4.,5,1,1,General,Jackets,Jackets
450,1077,30,Looks fine if you don't move your arms.,"Three strikes and retailer is out for me! i am so disappointed. i really liked this dress and was looking for a fun, distinctive new shift dress. got it, tried it on, took it off, went back to look at the listing online...nowhere does it mention that it has a drop-seam in the shoulders. i guess you can see it if you zoom in closely on the image, but it's not mentioned in the text. who on god's green earth actually looks good with a drop-shoulder?! it hits every woman under 5'10"" right in the middl",2,0,0,General,Dresses,Dresses
10830,907,29,Not your mother's cardigan,Gorgeous! purchased in red; color is glowing if you have warm complexion/cool undertones.,5,1,0,General,Tops,Fine gauge
1388,1110,30,Lovely dress,I stumbled across this dress at the store and fell in love. it's so bright and cheery but still sophisticated enough for most events. i love that the tulle that gives the skirt a slight flare and body is completely concealed. the dress is well lined and darling. i am small chested so i didn't have an issue with it feeling revealing nor did the lining hang out. i purchased this for my rehearsal and rehearsal dinner for my summer wedding. i look forward to wearing the dress many times after.,5,1,1,General Petite,Dresses,Dresses
16269,831,50,Love this top,"I'm 5'9 and 150 pounds and got a medium. the cut is very flattering on me and i have received many compliments when i wear it. it is lined, so no need to wear a cami underneath.",5,1,0,General Petite,Tops,Blouses
22494,1033,63,I think pilcro are my favorite jeans.,"I love the serif jeans and these stet mid-rise jeans fit perfectly, too! true to size and i really like the wash. i am 5'4"" and a size 2, and the 26 fits just right. because of my height they come closer to the ankle on me than what you see on the model. i have more of an athletic build, rather than curvy.",5,1,3,General,Bottoms,Jeans
