,children,days_employed,dob_years,education,family_status,gender,income_type,debt,total_income
1964,1,5641.0272093367175,43,secondary_education,divorced,f,employee,0,19947.15
1965,0,163.51585530133715,54,bachelor's_degree,unmarried,m,employee,1,30638.078
1966,2,1701.029368592046,40,secondary_education,married,m,business,0,22389.309
1967,0,525.0374191862841,25,secondary_education,unmarried,m,business,0,21481.61
1968,0,1930.492446048558,55,secondary_education,married,f,retiree,0,34099.095
1969,2,1701.029368592046,35,secondary_education,married,m,employee,0,22389.309
1970,2,918.5085077433102,32,secondary_education,civil_partnership,m,employee,0,14112.103
1971,0,1258.5292559164004,51,some_college,married,f,business,0,35066.262
1972,1,1610.912683757053,31,some_college,married,m,employee,0,25618.464
1973,0,217.0213143866867,36,secondary_education,widow_widower,f,employee,0,10586.424
1974,0,1018.3509869969278,20,secondary_education,unmarried,m,business,0,24835.466
1975,1,1066.3834485098491,38,secondary_education,married,f,employee,0,16011.869
1976,0,540.0227460776205,32,bachelor's_degree,married,m,employee,0,22238.655
1977,1,191.8008720666476,30,bachelor's_degree,married,m,employee,0,50397.545
1978,2,687.6199709542321,35,secondary_education,civil_partnership,f,employee,0,44180.025
1979,0,1257.7828410262332,37,bachelor's_degree,civil_partnership,m,business,0,90866.822
1980,1,738.3709188343169,46,secondary_education,unmarried,m,employee,0,17764.578
1981,0,724.4926104717459,19,secondary_education,unmarried,f,business,0,9459.851
1982,0,2562.1434934438785,45,secondary_education,married,f,employee,0,19306.332
1983,1,289.0059396125048,34,secondary_education,civil_partnership,m,employee,1,18556.397
1984,0,5846.231116037465,44,secondary_education,married,f,employee,0,25998.703
1985,3,823.3399801459503,33,secondary_education,married,f,civil_servant,0,9206.703
1986,0,623.3679018144721,48,secondary_education,divorced,f,employee,0,17185.197
1987,1,260.91590004391844,38,bachelor's_degree,married,f,business,0,13093.581
1988,0,1930.492446048558,43,secondary_education,married,f,civil_servant,0,21529.434999999998
1989,0,3080.0071860561266,52,secondary_education,married,m,employee,0,21037.493
1990,0,2150.7014071981625,48,secondary_education,divorced,f,employee,0,33558.899
1991,1,552.8531140466268,35,bachelor's_degree,married,m,business,0,86182.98800000001
1992,0,242.6892667667832,25,bachelor's_degree,civil_partnership,f,employee,0,45326.184
1993,0,3154.255254081401,41,secondary_education,married,m,business,0,69067.91
1994,0,2017.472977825495,59,secondary_education,married,m,employee,0,33879.672
1995,2,1751.4773917351267,29,secondary_education,married,f,employee,0,10670.101
1996,0,4518.341387527175,56,bachelor's_degree,widow_widower,f,civil_servant,0,18153.914
1997,0,2891.4717981786157,47,secondary_education,married,f,employee,0,35805.697
1998,1,1648.0860541202542,39,secondary_education,married,m,employee,0,22673.422
1999,0,3551.676473101145,51,secondary_education,married,f,employee,0,23969.276
2000,0,1930.492446048558,67,secondary_education,married,f,retiree,0,18434.205
2001,0,1884.1012119495315,43,secondary_education,divorced,f,employee,0,21836.583
2002,0,1930.492446048558,56,secondary_education,married,f,retiree,0,18369.272
2003,0,1605.0696503579034,61,secondary_education,civil_partnership,f,retiree,0,14249.363
2004,0,2095.473352175637,49,bachelor's_degree,married,f,employee,0,34234.941
2005,0,1463.0848106810306,53,bachelor's_degree,married,m,business,0,54529.037
2006,0,179.32644554828002,50,secondary_education,civil_partnership,f,employee,0,20358.547
2007,0,1740.8278528206183,25,secondary_education,civil_partnership,f,employee,0,22863.185
2008,3,492.04678651949655,31,bachelor's_degree,married,f,business,0,36240.442
2009,1,5153.8146395306785,33,bachelor's_degree,divorced,f,employee,0,32941.812999999995
2010,2,1015.4431601600268,36,secondary_education,civil_partnership,m,employee,0,24888.155
2011,0,3520.608722388671,53,secondary_education,married,f,employee,0,18542.432
2012,1,2406.630074556637,57,secondary_education,widow_widower,f,retiree,0,36528.052
2013,1,2108.4147587849534,29,secondary_education,married,m,business,0,25169.848
2014,1,3745.481384157714,48,secondary_education,civil_partnership,f,employee,0,27144.296
2015,3,4240.198898285365,29,secondary_education,married,f,business,0,20543.498
2016,1,1294.0000932843516,37,secondary_education,married,f,employee,0,29641.114
2017,0,1930.492446048558,52,secondary_education,married,f,retiree,0,19760.454
2018,0,1798.3530216997779,59,bachelor's_degree,married,f,retiree,0,11497.855
2019,0,3572.832668637951,48,secondary_education,married,f,employee,0,18392.559
2020,2,1512.5087709081845,34,secondary_education,married,f,civil_servant,0,15464.713
2021,0,1524.4866680423636,24,secondary_education,unmarried,f,employee,0,10660.069
2022,1,1106.4934924576671,29,secondary_education,married,m,employee,0,17334.129
2023,0,331.92574590804116,65,bachelor's_degree,married,m,civil_servant,1,12691.471
2024,0,2843.869209863646,42,secondary_education,married,m,business,1,39686.611
2025,1,1430.7850660878871,49,bachelor's_degree,married,m,retiree,0,30345.305
2026,0,1798.3530216997779,57,bachelor's_degree,married,m,retiree,0,22826.912
2027,1,1583.7589877586065,30,bachelor's_degree,married,f,business,0,22113.272
2028,0,2022.581349178876,48,secondary_education,married,f,civil_servant,0,8186.023
2029,0,1730.411872199934,62,secondary_education,unmarried,m,employee,0,15009.535
2030,1,449.9513795175932,23,secondary_education,civil_partnership,f,business,0,15744.323
2031,0,1930.492446048558,66,secondary_education,married,m,retiree,0,9942.045
2032,0,2876.2216974067437,65,bachelor's_degree,married,m,civil_servant,0,10578.077
2033,0,2508.785714756651,61,secondary_education,widow_widower,f,business,0,20193.389
2034,1,1648.0860541202542,61,secondary_education,married,m,retiree,0,21928.626
2035,1,4821.651965137371,45,bachelor's_degree,married,f,civil_servant,0,29050.629
2036,0,192.6844762321521,52,secondary_education,married,m,employee,0,32526.413
2037,0,9838.118928576312,47,bachelor's_degree,married,f,employee,0,23223.899
2038,1,3470.125559543259,49,secondary_education,married,m,employee,0,43675.88
2039,0,139.50476482732694,20,some_college,unmarried,f,employee,0,13908.391
2040,1,1630.3454789923649,38,secondary_education,married,m,employee,0,19846.273
2041,0,3673.536847424376,46,secondary_education,civil_partnership,m,business,0,21629.101
2042,0,165.5972845299278,54,secondary_education,married,f,employee,0,11186.243
2043,0,650.4513797291372,44,bachelor's_degree,married,m,employee,1,14703.084
2044,0,1930.492446048558,65,secondary_education,married,f,retiree,0,21520.9
2045,0,1930.492446048558,65,secondary_education,married,f,retiree,0,21529.434999999998
2046,0,433.3768537458532,51,bachelor's_degree,unmarried,m,business,1,53016.768
2047,1,1650.8422668222613,47,secondary_education,married,m,business,0,28411.425
2048,0,211.2219759805759,48,secondary_education,married,m,employee,0,27673.225
2049,0,1930.492446048558,64,secondary_education,married,f,retiree,0,34008.949
2050,1,290.11162558200886,41,secondary_education,married,f,business,0,18705.357
2051,0,959.9155948404352,29,secondary_education,married,m,employee,0,32598.667
2052,0,1605.0696503579034,58,secondary_education,civil_partnership,f,retiree,0,21642.797
2053,1,1340.9563476126289,59,secondary_education,married,m,employee,0,26918.793
2054,0,2456.527339272539,26,secondary_education,married,m,business,0,29469.848
2055,0,1107.0455112732675,34,secondary_education,unmarried,m,business,0,39266.11
2056,0,1728.1267823864457,48,secondary_education,divorced,f,employee,0,16716.814
2057,0,2604.571645574741,46,secondary_education,civil_partnership,f,employee,0,21508.003
2058,2,984.527788677954,41,secondary_education,married,f,business,0,20607.879
2059,0,1309.1123957994198,28,some_college,civil_partnership,m,employee,0,26622.248
2060,0,1930.492446048558,64,secondary_education,married,f,retiree,0,31531.85
2061,2,3592.599692247089,29,secondary_education,married,f,business,0,23082.521
2062,0,7929.775153961759,52,secondary_education,married,m,employee,0,21590.2
2063,0,782.5942373199164,39,secondary_education,civil_partnership,f,employee,0,15177.932
2064,0,1930.492446048558,52,secondary_education,married,f,retiree,0,29176.801
2065,1,144.7618423360683,44,secondary_education,married,f,employee,0,25567.185
2066,0,1297.507302925589,35,secondary_education,civil_partnership,f,employee,0,11759.407
2067,1,5050.5760544160885,35,bachelor's_degree,civil_partnership,f,employee,0,8339.044
2068,0,9169.832836225643,44,secondary_education,civil_partnership,f,employee,0,25407.214
2069,0,2924.430797063679,48,secondary_education,civil_partnership,f,employee,0,12957.77
2070,1,1197.6768793542578,24,some_college,civil_partnership,f,employee,0,26933.434
2071,1,1219.604436245365,27,secondary_education,married,m,employee,0,16594.162
2072,0,8343.23163768766,46,bachelor's_degree,married,f,employee,0,67065.644
2073,0,2539.76123242636,42,secondary_education,divorced,f,business,0,26022.177000000003
2074,0,119.83014994915683,44,bachelor's_degree,married,f,employee,0,48275.68900000001
2075,0,220.0417032908724,39,secondary_education,civil_partnership,m,employee,0,39086.408
2076,1,3735.440872887169,43,secondary_education,married,f,employee,0,22705.66
2077,0,1798.3530216997779,53,bachelor's_degree,married,f,retiree,0,29684.161
2078,0,2877.3113779673326,55,secondary_education,civil_partnership,m,employee,0,32262.846
2079,0,1212.7222752211158,57,secondary_education,civil_partnership,m,employee,1,35376.406
2080,0,1798.3530216997779,58,bachelor's_degree,married,f,retiree,1,35945.469
2081,1,1430.7850660878871,42,bachelor's_degree,married,m,civil_servant,0,27662.672
2083,1,3447.3306323706506,36,secondary_education,civil_partnership,f,employee,0,24533.012
2084,3,3009.4116259075568,30,bachelor's_degree,married,f,business,0,25433.766
2085,0,1615.240920851299,40,bachelor's_degree,civil_partnership,f,employee,0,28942.1385
2086,1,2840.6690631943957,31,bachelor's_degree,married,m,civil_servant,0,21695.528
2087,2,886.5426004266483,49,bachelor's_degree,civil_partnership,m,business,0,15375.043
2088,0,1798.3530216997779,59,bachelor's_degree,married,m,retiree,0,18534.914
2089,0,1930.492446048558,64,secondary_education,married,f,employee,0,21529.434999999998
2090,0,1955.9319282111703,34,secondary_education,married,m,civil_servant,0,54327.831
2091,2,1532.6785725771642,35,secondary_education,married,f,employee,0,17603.595
2092,0,1289.188792530339,46,bachelor's_degree,unmarried,f,employee,0,27503.559
2093,2,1693.995466136397,32,bachelor's_degree,married,f,civil_servant,0,23179.112
2094,0,1884.1012119495315,51,secondary_education,divorced,f,retiree,0,25788.991
2095,0,476.5126231370402,25,bachelor's_degree,civil_partnership,f,employee,0,21896.794
2096,1,1430.7850660878871,40,bachelor's_degree,married,f,business,1,27662.672
2097,1,1843.9494780587647,50,secondary_education,divorced,f,business,0,16308.321000000002
2098,0,1930.492446048558,58,secondary_education,married,f,retiree,0,15404.431
2099,1,963.2607489789076,32,secondary_education,married,m,employee,0,10770.811000000003
2100,1,734.8856887180614,36,secondary_education,unmarried,f,employee,0,20605.962
2101,1,6990.5796733571615,53,secondary_education,married,m,employee,0,9483.167
2102,0,1449.253158207052,40,secondary_education,divorced,f,employee,0,16635.988
2103,1,1481.67056476659,30,secondary_education,married,f,business,0,13730.198
2104,1,1481.834448447635,63,secondary_education,civil_partnership,f,retiree,0,21143.019
2105,0,562.9009010970208,25,secondary_education,civil_partnership,m,employee,0,16503.598
2106,1,4966.027152636845,38,secondary_education,civil_partnership,f,employee,0,14057.52
2107,1,4000.099155416497,28,bachelor's_degree,civil_partnership,f,business,0,34348.526
2108,1,1413.9429960576956,39,bachelor's_degree,married,f,business,0,28969.579
2109,0,456.4760624399568,28,secondary_education,unmarried,m,employee,0,19592.626
2110,2,6369.838576868417,34,secondary_education,married,m,business,0,25019.74
2111,0,2105.8810713511107,67,bachelor's_degree,widow_widower,f,retiree,0,18251.957
2112,1,1619.3045883471011,42,secondary_education,civil_partnership,f,employee,0,50970.318
2113,1,1648.0860541202542,49,secondary_education,married,m,employee,0,22673.422
2114,1,886.0700286704698,46,bachelor's_degree,civil_partnership,f,business,0,23886.673
2115,0,385.3422670941546,48,secondary_education,married,f,employee,0,32428.276
2116,2,1701.029368592046,46,secondary_education,married,f,employee,1,22389.309
2117,0,4894.442973942945,44,secondary_education,civil_partnership,f,employee,0,18966.982
2118,0,1930.492446048558,63,secondary_education,married,m,retiree,0,7334.035
2119,2,4137.957519542948,31,secondary_education,married,m,employee,1,18656.547
2120,2,2024.9799720231088,29,secondary_education,civil_partnership,f,employee,0,28710.517000000003
2121,0,2508.785714756651,61,secondary_education,widow_widower,f,retiree,0,11985.057
2122,1,1353.3142457937815,23,some_college,married,f,employee,0,12051.403
2123,0,2772.638531839778,34,some_college,unmarried,m,civil_servant,0,41147.303
2124,1,2446.8060245263064,39,secondary_education,married,m,business,0,36554.418
2125,0,2508.785714756651,59,secondary_education,widow_widower,f,retiree,0,19998.223
2126,2,2174.5495716477844,28,bachelor's_degree,married,f,civil_servant,0,13386.595
2127,1,34.701044500282805,31,bachelor's_degree,married,f,business,0,14489.279
2128,0,574.5637118063203,42,secondary_education,married,f,employee,0,12776.666
2129,1,4015.869924034171,38,secondary_education,married,m,employee,0,47840.87
2130,1,388.404961283252,38,secondary_education,married,f,employee,0,9463.566
2131,0,954.0671955543106,23,bachelor's_degree,married,f,business,0,23440.009
2132,1,4705.2063035872225,29,bachelor's_degree,married,f,employee,0,22717.216
2133,1,273.28994258299394,35,secondary_education,married,m,employee,0,27994.069
2134,1,1846.3815795135945,41,primary_education,civil_partnership,m,employee,0,25240.59
2135,0,1930.492446048558,61,secondary_education,married,f,retiree,0,30785.802000000003
2136,1,1648.0860541202542,52,secondary_education,married,m,retiree,0,41774.478
2137,0,7010.022366791923,49,secondary_education,married,f,civil_servant,0,51259.208
2138,0,5071.755255485954,54,secondary_education,married,m,business,0,79922.54400000001
2139,0,846.56989663653,24,bachelor's_degree,civil_partnership,f,employee,0,18723.799
2140,0,11121.0985166758,53,secondary_education,civil_partnership,f,business,0,12695.162
2141,2,812.2092320443912,38,secondary_education,married,m,business,0,27379.184
2142,1,1114.8687981579135,24,bachelor's_degree,married,f,employee,0,25672.488
2143,0,2033.198025601276,47,secondary_education,married,f,employee,0,16564.244
2144,0,3000.270035151408,62,bachelor's_degree,married,f,employee,0,37368.523
2145,1,787.2785651461046,58,secondary_education,married,m,business,0,27754.098
2146,0,425.2492234668522,42,secondary_education,married,m,civil_servant,0,24309.013
2147,3,967.2996744169296,50,secondary_education,married,m,employee,0,52428.573
2148,0,941.3923453955516,47,secondary_education,civil_partnership,m,employee,0,26489.386
